unit_id,release_path,source_path,source_sha256,package_sha256,bytes
hiha_primary,code/src/coreot/results/figures.py,src/coreot/results/figures.py,f12b4cf5f2ac193a61e9b52f012d5c8988562c429255e5c55d9c8ea6624ddff6,f12b4cf5f2ac193a61e9b52f012d5c8988562c429255e5c55d9c8ea6624ddff6,68852
hiha_primary,code/src/coreot/results/grid.py,src/coreot/results/grid.py,d7cb0948cff87c4b4e92a306b0f008c88e2429b5622ee7263afd71ca471ee464,d7cb0948cff87c4b4e92a306b0f008c88e2429b5622ee7263afd71ca471ee464,2300
hiha_primary,code/src/coreot/results/grid_common.py,src/coreot/results/grid_common.py,ff3234f4e67ac3fa8bea34ae4482bdd37afafbd4fe841bc23645fba56def5a4a,ff3234f4e67ac3fa8bea34ae4482bdd37afafbd4fe841bc23645fba56def5a4a,27462
hiha_primary,code/src/coreot/results/hiha.py,src/coreot/results/hiha.py,f2909d2fd7b5ff9397655fd7da6d040b043d92b582013da9cac2f70897b0e57c,f2909d2fd7b5ff9397655fd7da6d040b043d92b582013da9cac2f70897b0e57c,19716
hiha_primary,code/src/coreot/results/hiha_figure2.py,src/coreot/results/hiha_figure2.py,b05504716b87d6a7bfefdcde08efdce0736adce220d123886516ddce3215db61,b05504716b87d6a7bfefdcde08efdce0736adce220d123886516ddce3215db61,123464
hiha_primary,code/src/coreot/results/hiha_figure2_composite.py,src/coreot/results/hiha_figure2_composite.py,a32b9ad9e02b4ec34d05c9814c8616dcf87b76595bb4a062a737414f866ead65,a32b9ad9e02b4ec34d05c9814c8616dcf87b76595bb4a062a737414f866ead65,83181
hiha_primary,code/src/coreot/results/hiha_main_figure.py,src/coreot/results/hiha_main_figure.py,5b0fad1138c47bb1b08c75b24cf7c778549bc324d895a884eb3596a86fee3be5,5b0fad1138c47bb1b08c75b24cf7c778549bc324d895a884eb3596a86fee3be5,30148
hiha_primary,code/src/coreot/results/hiha_parameter_sensitivity.py,src/coreot/results/hiha_parameter_sensitivity.py,8f800481c23dfcfc8e08f127d02edf744dd04d3ffcae35da1ac553d705a047ea,8f800481c23dfcfc8e08f127d02edf744dd04d3ffcae35da1ac553d705a047ea,26447
hiha_primary,code/src/coreot/results/hiha_supplement.py,src/coreot/results/hiha_supplement.py,700d99de828d887cf32e52ffd286c285ba0857e99b61522998c7cb5c3d3a8336,700d99de828d887cf32e52ffd286c285ba0857e99b61522998c7cb5c3d3a8336,65497
hiha_primary,code/src/coreot/results/main_grid.py,src/coreot/results/main_grid.py,c8278f88ef02e04c1d2ab233b01bd5e599d3113b5722c4c41c896f1209bfa35e,c8278f88ef02e04c1d2ab233b01bd5e599d3113b5722c4c41c896f1209bfa35e,31981
hiha_primary,code/src/coreot/results/matched_reference.py,src/coreot/results/matched_reference.py,2b24061b8e1a08e535294e005df9aa39b645180cf6e623c328f0926344666db5,2b24061b8e1a08e535294e005df9aa39b645180cf6e623c328f0926344666db5,2130
hiha_primary,code/src/coreot/results/mouse_spleen_parameter_sensitivity.py,src/coreot/results/mouse_spleen_parameter_sensitivity.py,3d612f8fed7f5a3a24664c9e1756d22204bb326e90e700cf48c641af70964ee4,3d612f8fed7f5a3a24664c9e1756d22204bb326e90e700cf48c641af70964ee4,11612
hiha_primary,code/src/coreot/results/pbmc.py,src/coreot/results/pbmc.py,34711d37aee9ec314bb0ae3d14b36f2f796fe4a1bec56cb9a1e9e9ed1897ba71,34711d37aee9ec314bb0ae3d14b36f2f796fe4a1bec56cb9a1e9e9ed1897ba71,49146
hiha_primary,code/src/coreot/results/pbmc_figure3.py,src/coreot/results/pbmc_figure3.py,7b1cd1865b42a39e55e37b9723330135c425ebd0ab2a8e5937ad46a9777d0046,7b1cd1865b42a39e55e37b9723330135c425ebd0ab2a8e5937ad46a9777d0046,139014
hiha_primary,code/src/coreot/results/pbmc_figure3_composite.py,src/coreot/results/pbmc_figure3_composite.py,559311a86ec462b7a5c553e523e1dd6b49da0b7e4378c46c8d84e4fbefdba9e9,559311a86ec462b7a5c553e523e1dd6b49da0b7e4378c46c8d84e4fbefdba9e9,49320
hiha_primary,code/src/coreot/results/pbmc_figures.py,src/coreot/results/pbmc_figures.py,b05bb7d6b619b55cb9470cd6743fdf2c2ed55fc5537c1ec32a4b334e57e182df,b05bb7d6b619b55cb9470cd6743fdf2c2ed55fc5537c1ec32a4b334e57e182df,76523
hiha_primary,code/src/coreot/results/pbmc_s5_parameter_selection.py,src/coreot/results/pbmc_s5_parameter_selection.py,918a7e111111a2ea818550592598fe618c1609ddb30f9a1a0a5c5142885877e1,918a7e111111a2ea818550592598fe618c1609ddb30f9a1a0a5c5142885877e1,36105
hiha_primary,code/src/coreot/results/pbmc_s6_matched_reference_rescue.py,src/coreot/results/pbmc_s6_matched_reference_rescue.py,738ef782e848fa6d5d0f9d2dfaacad84b277ee8e9894b52211a344981d2aec9f,738ef782e848fa6d5d0f9d2dfaacad84b277ee8e9894b52211a344981d2aec9f,35954
hiha_primary,code/src/coreot/results/pbmc_s7_calibration.py,src/coreot/results/pbmc_s7_calibration.py,2e62a80efa183646e7e398e59e96173512a8367ccc5a8dbe56e318eb1679ae62,2e62a80efa183646e7e398e59e96173512a8367ccc5a8dbe56e318eb1679ae62,35379
hiha_primary,code/src/coreot/results/pbmc_supplement.py,src/coreot/results/pbmc_supplement.py,52eceea2b5b755b45e09eadd48b188540bfaf1e0b96151a484967cab436eefb9,52eceea2b5b755b45e09eadd48b188540bfaf1e0b96151a484967cab436eefb9,105666
hiha_primary,code/src/coreot/results/rank_recovery.py,src/coreot/results/rank_recovery.py,576902f408309dfe19efadd557844040823f302f7ccde7f7aaa4ba57b74a861d,576902f408309dfe19efadd557844040823f302f7ccde7f7aaa4ba57b74a861d,21986
hiha_primary,code/src/coreot/results/sweep_common.py,src/coreot/results/sweep_common.py,66342530c4af704755fc0cb09fd57dcb4295350785c9939b8190cf99974af0a6,66342530c4af704755fc0cb09fd57dcb4295350785c9939b8190cf99974af0a6,11847
hiha_primary,code/src/coreot/results/tau_sensitivity.py,src/coreot/results/tau_sensitivity.py,2408c77db0a8288358224b9991a1fe39962c60868309d2bc873f05c65a9b550b,2408c77db0a8288358224b9991a1fe39962c60868309d2bc873f05c65a9b550b,3565
hiha_primary,code/src/coreot/scoring/__init__.py,src/coreot/scoring/__init__.py,2d7db39d5e0d371d27d40e462dc2a9a36bfc267c920936df0153728c08c30515,2d7db39d5e0d371d27d40e462dc2a9a36bfc267c920936df0153728c08c30515,35
hiha_primary,code/src/coreot/scoring/prior_adjusted.py,src/coreot/scoring/prior_adjusted.py,6a39809430cb3e86998184094da290b0d9171d44f3fe1a3eb474f1daf2f72988,6a39809430cb3e86998184094da290b0d9171d44f3fe1a3eb474f1daf2f72988,10518
hiha_primary,code/src/coreot/scoring/runner.py,src/coreot/scoring/runner.py,94a6e25f551ce6d10207cc1022d800143df9c1fa521627d72fe1158a8739d17a,94a6e25f551ce6d10207cc1022d800143df9c1fa521627d72fe1158a8739d17a,21204
hiha_primary,code/src/coreot/submission/__init__.py,src/coreot/submission/__init__.py,22f4b5d35ea5d68b88bb460a1bba169c93635325bcc29cff458ed545d5aac9ea,22f4b5d35ea5d68b88bb460a1bba169c93635325bcc29cff458ed545d5aac9ea,6765
hiha_primary,code/src/coreot/submission/release.py,src/coreot/submission/release.py,5f983ebce0412beba6f1118043c8085338d1a69cb8820c6d72c1d95b8d9320c8,5f983ebce0412beba6f1118043c8085338d1a69cb8820c6d72c1d95b8d9320c8,34158
hiha_primary,code/src/coreot/transport/__init__.py,src/coreot/transport/__init__.py,9918f5b305098c298b706a7860d8a7bfdad630728d74533eb6223543f7de384c,9918f5b305098c298b706a7860d8a7bfdad630728d74533eb6223543f7de384c,58
hiha_primary,code/src/coreot/transport/label_transfer.py,src/coreot/transport/label_transfer.py,90dedc9f3a589f3c98aaa946c693169946cd118edd38c921158287477f187528,90dedc9f3a589f3c98aaa946c693169946cd118edd38c921158287477f187528,1664
hiha_primary,code/src/coreot/transport/runner.py,src/coreot/transport/runner.py,25a849e7ee83b529dc618b4f0f15f08dda02ad9eedd0ea58a9a707211072c1ec,25a849e7ee83b529dc618b4f0f15f08dda02ad9eedd0ea58a9a707211072c1ec,42308
hiha_primary,code/src/coreot/transport/sinkhorn.py,src/coreot/transport/sinkhorn.py,98e0bdfb72361e4e6bf578e09c860cb7bf59aa5c0f23301a7e3f88f3f6bee5a5,98e0bdfb72361e4e6bf578e09c860cb7bf59aa5c0f23301a7e3f88f3f6bee5a5,10404
hiha_primary,code/src/coreot/workflows/__init__.py,src/coreot/workflows/__init__.py,490905b9ba83226cfe02d8d3f9797a4d1a988de259d068e6336dfc363f1b98b7,490905b9ba83226cfe02d8d3f9797a4d1a988de259d068e6336dfc363f1b98b7,30
hiha_primary,code/src/coreot/workflows/orchestrator.py,src/coreot/workflows/orchestrator.py,1a90a48faa09acd8b037b4ceff413776c89b94939862e96c578cf89a805cb5aa,1a90a48faa09acd8b037b4ceff413776c89b94939862e96c578cf89a805cb5aa,1348
hiha_primary,code/src/coreot/workflows/retention.py,src/coreot/workflows/retention.py,a001e79c921dd601957de9a10dfff23514e77430f3263540bc409fc73c95cbc3,a001e79c921dd601957de9a10dfff23514e77430f3263540bc409fc73c95cbc3,3811
hiha_primary,code/src/coreot/workflows/step_registry.py,src/coreot/workflows/step_registry.py,c436c0ca06d03731279451cc330acc4d5c7cb8f1896996ab34831e92d4df37cd,c436c0ca06d03731279451cc330acc4d5c7cb8f1896996ab34831e92d4df37cd,2653
hiha_primary,code/tests/test_hiha_figure2.py,tests/test_hiha_figure2.py,1a2ebf85669f8bb84b2710ed87b42c8ef7fc195ea57f4f78a5b1187c72d9e265,1a2ebf85669f8bb84b2710ed87b42c8ef7fc195ea57f4f78a5b1187c72d9e265,73433
hiha_primary,code/tests/test_hiha_selected_operating_point.py,tests/test_hiha_selected_operating_point.py,9f828584afd1a1890d94d7f98bada8631ca33e68ee9f7cc7dd69f8149e6cf1d6,9f828584afd1a1890d94d7f98bada8631ca33e68ee9f7cc7dd69f8149e6cf1d6,474
hiha_primary,code/tests/test_hiha_submission_staging.py,tests/test_hiha_submission_staging.py,57db4ec8e652603e8939aaac770a96c7272562eba29c8220f8dd9e4eae8e3f22,57db4ec8e652603e8939aaac770a96c7272562eba29c8220f8dd9e4eae8e3f22,2878
hiha_primary,code/uv.lock,uv.lock,c799817b17d547945c7ab2d8870e968df564901a905d8c1fa5d780ee0c23d757,c799817b17d547945c7ab2d8870e968df564901a905d8c1fa5d780ee0c23d757,408819
hiha_matched_reference,code/experiments/missing_celltype/generate_hiha_dc_compare_baselines.py,experiments/missing_celltype/generate_hiha_dc_compare_baselines.py,fd81b2a04feb6f6aadc8b80be228fdaa5b07e8964a6c7be0bff577e8f56ef146,fd81b2a04feb6f6aadc8b80be228fdaa5b07e8964a6c7be0bff577e8f56ef146,2434
hiha_matched_reference,code/experiments/missing_celltype/generate_hiha_dc_figure2_panels.py,experiments/missing_celltype/generate_hiha_dc_figure2_panels.py,9c3f483cccbd76eb4575b5f2e9a667ed5145fd1e313825604582e21240c90135,9c3f483cccbd76eb4575b5f2e9a667ed5145fd1e313825604582e21240c90135,4155
hiha_matched_reference,code/experiments/missing_celltype/generate_hiha_dc_reformulation.py,experiments/missing_celltype/generate_hiha_dc_reformulation.py,b90feb0b9aa21d219990f6f7ca5083362ae73e6afadd62064cfe50cdeb2637e4,b90feb0b9aa21d219990f6f7ca5083362ae73e6afadd62064cfe50cdeb2637e4,1185
hiha_matched_reference,code/experiments/missing_celltype/generate_hiha_dc_report_leave_one_configs.py,experiments/missing_celltype/generate_hiha_dc_report_leave_one_configs.py,658680394d0ccaebf659dc9a2993e6665aa440857abd80e1d1692d18267fb261,658680394d0ccaebf659dc9a2993e6665aa440857abd80e1d1692d18267fb261,6488
hiha_matched_reference,code/experiments/missing_celltype/generate_hiha_dc_supplementary_figures.py,experiments/missing_celltype/generate_hiha_dc_supplementary_figures.py,a95a5b2b73b27e2bf5eb1df3d6d329f24a7a9328cca91e5c0acd235dd3b8f5ff,a95a5b2b73b27e2bf5eb1df3d6d329f24a7a9328cca91e5c0acd235dd3b8f5ff,1914
hiha_matched_reference,code/pyproject.toml,pyproject.toml,43ad9a8bd4077717090c9575a10c9c4ada949dfc61beed6c74209a31c5935231,43ad9a8bd4077717090c9575a10c9c4ada949dfc61beed6c74209a31c5935231,1434
hiha_matched_reference,code/src/coreot/__init__.py,src/coreot/__init__.py,56d9ab70434a1b29f0b74cc32b8d93074db839d560d3904b7bfb17ceb6211427,56d9ab70434a1b29f0b74cc32b8d93074db839d560d3904b7bfb17ceb6211427,79
